Purchase-date,Customer ID,Title,Quantity,Item Price,Total_Amount,Profit (INR),Category_OLTP,Ship-City,Ship-State
2019-05-28T13:22:59+00:00,B07FWVUSV,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BARABANKI,UTTAR PRADESH
2019-05-28T13:40:12+00:00,B07FWWVXY,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,Mumbai,Maharashtra
2019-05-28T14:02:28+00:00,B07FWYVYZ,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,BENGALURU,KARNATAKA
2019-05-28T14:25:47+00:00,B07FWYSQQ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BENGALURU,KARNATAKA
2019-05-28T16:23:58+00:00,B07FWVZVR,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,VISAKHAPATNAM,ANDHRA PRADESH
2019-05-28T17:59:33+00:00,B07FWWVXZ,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,MUZAFFARPUR,BIHAR
2019-05-29T06:43:15+00:00,B07FWVVRY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,MANGALVEDHA,MAHARASHTRA
2019-05-29T07:16:18+00:00,B07FWWZVW,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,TADPATRI,ANDHRA PRADESH
2019-05-29T07:17:14+00:00,B07FWYUVX,Mathematics Textbook for Class 8- 852,1,180.0,247.0,32.4,school,HOSUR,TAMIL NADU
2019-05-29T11:12:31+00:00,B07FWWATX,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,BENGALURU,KARNATAKA
2019-05-29T11:44:01+00:00,B07FWYZTW,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,MYSURU,KARNATAKA
2019-05-29T12:28:45+00:00,B07FWYSZW,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,387.0,54.4,competition ,JAIPUR,RAJASTHAN
2019-05-29T14:20:08+00:00,B07FWWTYV,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,LUCKNOW,UTTAR PRADESH
2019-05-29T15:05:27+00:00,B07FWXTTZ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,BANGALORE,KARNATAKA
2019-05-29T15:40:02+00:00,B07FWWZWS,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,RAE BARELI,UTTAR PRADESH
2019-05-29T15:53:01+00:00,B07FWVXXU,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,DHARMAPURI,TAMIL NADU
2019-05-29T16:08:00+00:00,B07FWXTTR,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,387.0,54.4,competition ,AHMEDABAD,GUJARAT
2019-05-30T02:05:01+00:00,B07FWXYUT,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,265.0,35.64,school,SRI GANGANAGAR,RAJASTHAN
2019-05-30T02:40:33+00:00,B07FWYSZQ,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,1,108.0,175.0,19.44,school,BENGALURU,KARNATAKA
2019-05-30T04:02:41+00:00,B07FWXTSR,Vasant Bhaag - 2 Textbook in Hindi for Class - 7  - 750,1,120.0,187.0,21.6,school,Bangalore,Karnataka
2019-05-30T09:15:26+00:00,B07FWYAXW,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,BHONGIR.,TELANGANA
2019-05-30T10:44:22+00:00,B07FWVXXY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,KHED,MAHARASHTRA
2019-05-30T10:50:56+00:00,B07FWXVWV,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,HALISAHAR,WEST BENGAL
2019-05-30T12:37:14+00:00,B07FWXUUQ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,PUNGANUR,ANDHRA PRADESH
2019-05-30T19:23:55+00:00,B07FWXWVT,Reinforced Concrete: Limit State Design 7th Edition,1,550.0,667.0,71.5,college,MOTIHARI,BIHAR
2019-05-31T04:41:24+00:00,B07FWVWQQ,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,451.87,67.15,competition ,Mumbai,MAHARASHTRA
2019-05-31T04:41:24+00:00,B07FWVVVT,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,380.13,54.4,competition ,INDORE,MADHYA PRADESH
2019-05-31T11:19:57+00:00,B07FWYXQT,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,Barrackpore,WEST BENGAL
2019-05-31T11:32:54+00:00,B07FWXYZZ,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,1,111.0,178.0,19.98,school,DINHATA,WEST BENGAL
2019-05-31T12:40:40+00:00,B07FWXBRS,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,Bangalore,KARNATAKA
2019-05-31T12:57:12+00:00,B07FWXVZZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,LUCKNOW,UTTAR PRADESH
2019-05-31T13:57:29+00:00,B07FWWBSX,Our Pasts Part - 2 Textbook in History for Class - 7  - 760,1,150.0,217.0,27.0,school,KOLKATA,WEST BENGAL
2019-05-31T14:07:29+00:00,B07FWXZZQ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,MUMBAI,MAHARASHTRA
2019-05-31T14:12:56+00:00,B07FWXTQW,ESE 2019 Prelims Exam: General Studies & Engineering Aptitude - Theory and Solved Papers - Vol. 1,1,590.0,707.0,100.3,competition ,MYSURU,KARNATAKA
2019-05-31T14:59:44+00:00,B07FWYTVW,Indian Society Textbook in Sociology for Class XII,1,160.0,227.0,28.8,school,NOIDA,UTTAR PRADESH
2019-05-31T15:09:19+00:00,B07FWXUYU,Science Textbook for Class - 6  - 652,1,91.0,158.0,16.38,school,"Sachin,surat",GUJARAT
2019-05-31T15:34:04+00:00,B07FWWVWU,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,AMBARNATH,maharashtra
2019-05-31T16:19:13+00:00,B07FWVVRY,Science Textbook for Class - 6  - 652,1,91.0,121.33,16.38,school,MANGALVEDHA,MAHARASHTRA
2019-05-31T16:19:13+00:00,B07FWXWUU,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,1,108.0,144.67,19.44,school,BANGALORE,KARNATAKA
2019-05-31T16:30:13+00:00,B07FWVZWQ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,Mumbai,MAHARASHTRA
2019-05-31T16:50:32+00:00,B07FWWVXW,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BELAGAVI,KARNATAKA
2019-05-31T17:10:46+00:00,B07FWWAVY,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,BOISAR,MAHARASHTRA
2019-05-31T17:39:59+00:00,B07FWWZWV,Rajasthan ki arthvyavasta,1,385.0,452.0,50.05,college,DUNGARPUR,RAJASTHAN
2019-05-31T18:00:03+00:00,B07FWYWRV,Indian Society Textbook in Sociology for Class XII,1,160.0,227.0,28.8,school,NEW DELHI,DELHI
2019-05-31T18:16:45+00:00,B07FWYAQY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,GWALIOR,MADHYA PRADESH
2019-06-01T03:34:50+00:00,B07FWXVTR,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BENGALURU,KARNATAKA
2019-06-01T04:32:03+00:00,B07FWXURR,Indian Society Textbook in Sociology for Class XII,1,160.0,227.0,28.8,school,KADAPA,ANDHRA PRADESH
2019-06-01T04:34:07+00:00,B07FWYZZZ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,Bangalore,KARNATAKA
2019-06-01T04:34:15+00:00,B07FWYTWU,Our Pasts Part - 2 Textbook in History for Class - 7  - 760,1,150.0,217.0,27.0,school,HYDERABAD,TELANGANA
2019-06-01T04:51:30+00:00,B07FWWVSS,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,GHAZIABAD,UTTAR PRADESH
2019-06-01T04:59:50+00:00,B07FWVYXY,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,NAVI MUMBAI,MAHARASHTRA
2019-06-01T05:32:58+00:00,B07FWVXRW,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,MUMBAI,MAHARASHTRA
2019-06-01T05:49:42+00:00,B07FWWAQU,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,CHENNAI,TAMIL NADU
2019-06-01T05:55:30+00:00,B07FWYYWZ,English 9th class workbook Words & Expression Ncert,2,360.0,427.0,64.8,School,Delhi,DELHI
2019-06-01T06:41:19+00:00,B07FWVXSW,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,YAVATMAL,MAHARASHTRA
2019-06-01T06:42:55+00:00,B07FWXAUS,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,ALLAHABAD,UTTAR PRADESH
2019-06-01T06:52:42+00:00,B07FWVVSR,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,AHMEDABAD,GUJARAT
2019-06-01T08:16:09+00:00,B07FWVXSR,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,RISHIKESH,UTTARAKHAND
2019-06-01T08:46:24+00:00,B07FWWTQZ,English 9th class workbook Words & Expression Ncert,2,360.0,427.0,64.8,School,BENGALURU,KARNATAKA
2019-06-01T09:00:44+00:00,B07FWVWXT,English 9th class workbook Words & Expression Ncert,2,360.0,427.0,64.8,School,VADODARA,GUJARAT
2019-06-01T09:03:41+00:00,B07FWVVVY,English 9th class workbook Words & Expression Ncert,2,360.0,427.0,64.8,School,CHENNAI,Tamil Nadu
2019-06-01T09:05:30+00:00,B07FWWUVW,English 9th class workbook Words & Expression Ncert,2,360.0,427.0,64.8,School,BENGALURU,KARNATAKA
2019-06-01T09:32:32+00:00,B07FWYUYQ,Words And Expressions 1 For Class 9- 976,9,1656.0,1773.0,298.08,school,BENGALURU,KARNATAKA
2019-06-01T10:51:03+00:00,B07FWVYVV,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,1,499.0,566.0,84.83,competition ,VASAI VIRAR,MAHARASHTRA
2019-06-01T10:55:54+00:00,B07FWWYVW,Vigyan Textbook Science for Class - 6    - 653,1,88.0,155.0,15.84,school,GAYA,BIHAR
2019-06-01T10:59:06+00:00,B07FWYUVY,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - II,1,404.0,456.35,68.68,competition ,VADODARA,GUJARAT
2019-06-01T10:59:06+00:00,B07FWYTWR,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,1,499.0,563.65,84.83,competition ,VADODARA,GUJARAT
2019-06-01T11:45:05+00:00,B07FWVWSR,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,LUCKNOW,UTTAR PRADESH
2019-06-01T11:55:52+00:00,B07FWYBYZ,Our Pasts Part - 2 Textbook in History for Class - 7  - 760,1,150.0,217.0,27.0,school,CHINNATHADAGAM,TAMIL NADU
2019-06-01T12:44:49+00:00,B07FWXZZX,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BENGALURU,KARNATAKA
2019-06-01T12:45:58+00:00,B07FWVWTY,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,1,108.0,175.0,19.44,school,New Delhi,DELHI
2019-06-01T12:54:10+00:00,B07FWXVQQ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,MUMBAI,MAHARASHTRA
2019-06-01T13:11:16+00:00,B07FWVYUX,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BHATAPARA,CHHATTISGARH
2019-06-01T13:41:37+00:00,B07FWYZTR,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,Bangalore,KARNATAKA
2019-06-01T14:50:02+00:00,B07FWVAUS,ESE 2019 Prelims Exam: General Studies & Engineering Aptitude - Theory and Solved Papers - Vol. 1,1,590.0,707.0,100.3,competition ,MAUNATH BHANJAN,UTTAR PRADESH
2019-06-01T14:50:23+00:00,B07FWVXXU,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,DHARMAPURI,TAMIL NADU
2019-06-01T15:29:19+00:00,B07FWYYQZ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,AKOLA,MAHARASHTRA
2019-06-01T16:36:23+00:00,B07FWVVSW,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,SIRSA,HARYANA
2019-06-01T20:04:20+00:00,B07FWWBYR,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,387.0,54.4,competition ,NEW DELHI,DELHI
2019-06-02T04:42:47+00:00,B07FWVWXQ,Indian Society Textbook in Sociology for Class XII,1,160.0,227.0,28.8,school,JIND,HARYANA
2019-06-02T06:27:40+00:00,B07FWXXSS,Ordinary & Partial Differential Equation,1,1100.0,1217.0,143.0,college,Pathsala,ASSAM
2019-06-02T06:52:00+00:00,B07FWVVXW,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,1,111.0,178.0,19.98,school,GURUGRAM,HARYANA
2019-06-02T11:59:49+00:00,B07FWVVRQ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,Bangalore,Karnataka
2019-06-02T15:03:46+00:00,B07FWVWQQ,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,Mumbai,MAHARASHTRA
2019-06-02T17:42:29+00:00,B07FWVVXU,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,PATNA,BIHAR
2019-06-02T17:50:42+00:00,B07FWXZSZ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,BENGALURU,KARNATAKA
2019-06-03T02:34:39+00:00,B07FWXYZQ,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,BENGALURU,KARNATAKA
2019-06-03T05:04:56+00:00,B07FWVYVR,Indian Army ACC Entrance Exam (2018) EDITION,1,256.0,323.0,43.52,competition ,LAKHIMPUR,UTTAR PRADESH
2019-06-03T07:13:25+00:00,B07FWVVQV,Mathematics - Textbook for Class 7,1,142.45,209.45,25.641,school,Mumbai,MAHARASHTRA
2019-06-03T07:43:32+00:00,B07FWXAWQ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,MAPUSA,GOA
2019-06-03T10:36:55+00:00,B07FWWBVX,Indian Society Textbook in Sociology for Class XII,1,160.0,227.0,28.8,school,Aurangabad,MAHARASHTRA
2019-06-03T12:09:13+00:00,B07FWVWSU,Indian Society Textbook in Sociology for Class XII,1,160.0,227.0,28.8,school,IMPHAL,MANIPUR
2019-06-03T14:11:37+00:00,B07FWWVRY,38 Years' Chapterwise Topicwise Solved Papers (2015-1979) IIT JEE Chemistry by Arihant with Free Car Anti Slip Mat,1,285.0,352.0,48.45,competition ,COIMBATORE,TAMIL NADU
2019-06-03T14:12:02+00:00,B07FWVUSW,English Grammar for Today: A New Introduction,1,959.0,1076.0,172.62,School,PUNE,MAHARASHTRA
2019-06-03T14:15:54+00:00,B07FWXWWU,Science Textbook for Class - 6  - 652,1,91.0,158.0,16.38,school,Chennai,Tamil Nadu
2019-06-03T14:21:44+00:00,B07FWYUZR,Science Textbook for Class - 6  - 652,1,91.0,127.73,16.38,school,BENGALURU,KARNATAKA
2019-06-03T14:21:44+00:00,B07FWWBRU,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,185.27,27.9,School,BENGALURU,KARNATAKA
2019-06-03T14:57:22+00:00,B07FWXVUQ,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,1,499.0,566.0,84.83,competition ,PUNE,MAHARASHTRA
2019-06-03T16:24:03+00:00,B07FWXWSS,Science Textbook for Class - 6  - 652,1,91.0,158.0,16.38,school,MUMBAI,MAHARASHTRA
2019-06-04T01:14:19+00:00,B07FWWXUW,Social and Political Life Part - 1 Textbook in Social Science for Class - 6  - 658,1,129.0,196.0,23.22,school,BENGALURU,KARNATAKA
2019-06-04T02:32:09+00:00,B07FWVYQU,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,NOIDA,UTTAR PRADESH
2019-06-04T04:11:58+00:00,B07FWWUZR,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,CHENNAI,TAMIL NADU
2019-06-04T06:34:25+00:00,B07FWWBVR,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,Shadnagar,TELANGANA
2019-06-04T06:48:18+00:00,B07FWXYYZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,Gorakhpur,UTTAR PRADESH
2019-06-04T06:52:36+00:00,B07FWWZUY,Xam Idea Complete Course Social Science for CBSE Class 10 - 2020 Exam,1,408.0,475.0,73.44,school,VARANASI,UTTAR PRADESH
2019-06-04T09:34:57+00:00,B07FWVVRZ,Vigyan Textbook Science for Class - 6    - 653,1,88.0,155.0,15.84,school,MUMBAI,MAHARASHTRA
2019-06-04T11:30:25+00:00,B07FWYSSQ,Science Textbook for Class - 6  - 652,1,91.0,158.0,16.38,school,BENGALURU,KARNATAKA
2019-06-04T17:45:11+00:00,B07FWWSUX,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,DOMBIVALI(East),MAHARASHTRA
2019-06-05T05:33:34+00:00,B07FWVAXS,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,265.0,35.64,school,PUNE,MAHARASHTRA
2019-06-05T05:42:41+00:00,B07FWYWYR,Vigyan Textbook Science for Class - 6    - 653,1,88.0,155.0,15.84,school,REWA,MADHYA PRADESH
2019-06-05T06:06:39+00:00,B07FWVIWQ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,TEZPUR,ASSAM
2019-06-05T09:07:52+00:00,B07FWVUTU,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,387.0,54.4,competition ,SURAT,GUJARAT
2019-06-05T14:22:07+00:00,B07FWVVSX,Science Textbook for Class - 6  - 652,1,91.0,158.0,16.38,school,KOLKATA,WEST BENGAL
2019-06-05T14:29:39+00:00,B07FWXXRV,Mathematics Textbook for Class 8- 852,1,180.0,247.0,32.4,school,SINGTAM,SIKKIM
2019-06-05T14:52:30+00:00,B07FWVWZQ,Vasant Bhaag - 2 Textbook in Hindi for Class - 7  - 750,1,120.0,187.0,21.6,school,MUMBAI,MAHARASHTRA
2019-06-05T15:23:50+00:00,B07FWVBRW,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,CHENNAI,TAMIL NADU
2019-06-05T16:52:38+00:00,B07FWVYXQ,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,AHMEDABAD,GUJARAT
2019-06-06T02:48:07+00:00,B07FWVAUW,English 9th class workbook Words & Expression Ncert,1,180.0,247.0,32.4,School,BILASPUR,CHHATTISGARH
2019-06-06T03:20:47+00:00,B07FWVUSV,English 9th class workbook Words & Expression Ncert,2,360.0,427.0,64.8,School,BARABANKI,UTTAR PRADESH
2019-06-06T08:33:46+00:00,B07FWVUSR,Science Textbook for Class - 6  - 652,1,91.0,158.0,16.38,school,DEVANAHALLI,KARNATAKA
2019-06-06T08:46:06+00:00,B07FWVYTX,Vigyan Textbook Science for Class - 6    - 653,1,88.0,155.0,15.84,school,ANANDPUR SAHIB,PUNJAB
2019-06-06T10:32:06+00:00,B07FWXXRX,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,BENGALURU,KARNATAKA
2019-06-06T11:05:12+00:00,B07FWWAUQ,Mathematics Textbook for Class 8- 852,1,180.0,247.0,32.4,school,BENGALURU,KARNATAKA
2019-06-06T12:51:33+00:00,B07FWVURT,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,KILAPAVOOR,TAMIL NADU
2019-06-06T13:15:17+00:00,B07FWXAYQ,Our Pasts Part - 2 Textbook in History for Class - 7  - 760,1,150.0,217.0,27.0,school,Bengaluru,KARNATAKA
2019-06-06T14:03:45+00:00,B07FWVUSR,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,DEVANAHALLI,KARNATAKA
2019-06-06T14:11:14+00:00,B07FWVXSQ,Our Pasts Part - 2 Textbook in History for Class - 7  - 760,1,150.0,217.0,27.0,school,WARDHA,MAHARASHTRA
2019-06-06T17:19:04+00:00,B07FWVXUY,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,KOTA,RAJASTHAN
2019-06-06T17:28:26+00:00,B07FWXZTX,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,2,1996.0,2113.0,339.32,competition ,KOTA,RAJASTHAN
2019-06-07T01:25:13+00:00,B07FWWVUW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,287.0,39.6,School,HOSUR,TAMIL NADU
2019-06-07T02:50:05+00:00,B07FWWSTV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,TEZPUR,ASSAM
2019-06-07T03:42:33+00:00,B07FWXUSS,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,BANGALORE,KARNATAKA
2019-06-07T04:47:05+00:00,B07FWVVUV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,AHMEDABAD,GUJARAT
2019-06-07T06:14:44+00:00,B07FWYARR,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,387.0,54.4,competition ,AHMEDABAD,GUJARAT
2019-06-07T06:33:40+00:00,B07FWYZRX,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,AHMEDABAD,GUJARAT
2019-06-07T06:57:58+00:00,B07FWYYZX,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,IMPHAL,MANIPUR
2019-06-07T07:40:55+00:00,B07FWVBQZ,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,CHENNAIchennai,TAMIL NADU
2019-06-07T09:22:01+00:00,B07FWWXUV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,GHAZIABAD,UTTAR PRADESH
2019-06-07T09:45:31+00:00,B07FWVVXQ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,JODHPUR,RAJASTHAN
2019-06-07T11:00:44+00:00,B07FWVUTT,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,CHENNAI,TAMILNADU
2019-06-07T11:10:22+00:00,B07FWWXVV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,PATNA,BIHAR
2019-06-07T11:32:44+00:00,B07FWVVWY,Mathematics - Textbook for Class 7,1,142.45,209.45,25.641,school,VIZAG,ANDHRA PRADESH
2019-06-07T11:40:48+00:00,B07FWXSUW,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,THANE,MAHARASHTRA
2019-06-07T11:54:08+00:00,B07FWWWVT,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,265.0,35.64,school,BENGALURU,KARNATAKA
2019-06-07T12:10:25+00:00,B07FWVWQX,Indian Society Textbook in Sociology for Class - 12  - 12111,1,145.0,212.0,26.1,school,SANGLI MIRAJ KUPWAD,MAHARASHTRA
2019-06-07T16:57:47+00:00,B07FWVXSW,Mathematics Textbook for Class 8- 852,1,180.0,247.0,32.4,school,YAVATMAL,MAHARASHTRA
2019-06-07T17:31:10+00:00,B07FWXXSV,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,Kanodar,GUJARAT
2019-06-08T02:28:18+00:00,B07FWYZQW,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,NAGAON,ASSAM
2019-06-08T09:11:49+00:00,B07FWXXZW,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,1,108.0,175.0,19.44,school,TIRUPPUR,TAMIL NADU
2019-06-08T11:36:15+00:00,B07FWYUVV,Rajasthan Ka Bhugool,1,200.0,267.0,26.0,college,SAMASTIPUR,BIHAR
2019-06-08T12:14:06+00:00,B07FWVXYV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,SHIMLA,HIMACHAL PRADESH
2019-06-08T13:32:14+00:00,B07FWWYRR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,BENGALURU,KARNATAKA
2019-06-08T14:50:56+00:00,B07FWVZYW,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,Palanpur,Gujarat
2019-06-08T14:56:47+00:00,B07FWYXTU,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1115.0,169.66,competition ,Hasanpur,UTTAR PRADESH
2019-06-08T16:14:49+00:00,B07FWVXWX,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,265.0,35.64,school,PUNE,MAHARASHTRA
2019-06-09T04:23:43+00:00,B07FWVWWQ,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,SANAND,GUJARAT
2019-06-09T07:58:27+00:00,B07FWXVVW,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,222.0,27.9,School,ITANAGAR,ARUNACHAL PRADESH
2019-06-09T13:35:41+00:00,B07FWWVWS,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,259.0,34.56,School,RAJAMPET,ANDHRA PRADESH
